ID	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
ESCC056T2	0	0.0210342247688454	0.0555422385355863	0	0.052563142841684	0.0963413861926593	0.0483696831941112	0	0	0	0.00999509417881569	0.0177584109046755	0	0.157795711129281	0	0.138715643940923	0	0.240018330651934	0	0.154030543258007	0	0.00783559040347698	0.03	0.197365464017448	1.01390057864253
ESCC056T3	0	0.058911572651237	0.0237696783475972	0.0215846446549803	0.00498970392317242	0.0359254017415118	0.0620413411898286	0.029181879648361	0	0	0	0.0533128204342426	0	0	0.0424942074806834	0.108308533245239	0.0088775837067307	0.148245538843396	0	0.366790887222545	0.00588307737190782	0.0296831295385678	0.07	0.107196805691389	1.09115164590027
ESCC056T4	0	0.0135890333759873	0.00564603302008399	0	0.0256821879746298	0.0404358430664349	0	0.0257097005052326	0	0	0	0.07485614637374	0	0.0116225144357969	0	0.0537401145982765	0	0.205113583096027	0	0.516504182105703	0.00778473735876268	0.0193159240893247	0.0600000000000001	0.125622655792542	1.1484680410605
ESCC056T5	0	0.03962185345233	0.0138984004286331	0.0450602480817375	0.0714785365625591	0.0694568192663308	0.0120024170438074	0	0	0	0.0217155383823665	0	0	0.148065118117215	0.00375719021186726	0.0711064682356043	0	0.0816611335591687	0	0.402890346155948	0.0192859305024323	0	0.04	0.191730414589007	1.05308526630839
ESCC057N	0.0406052980788077	0.0173771105696608	0.0219065589253075	0	0.0163279436716285	0.182563777314342	0.00322563864450188	0	0	0	0.0428191929583748	0	0.0161491878567773	0	0.136541350563664	0.0342864118062464	0.0435790462739875	0.0291612792138144	0.205709387070699	0.103628773861156	0	0.106119043191032	0.07	0.119093510978495	1.04881041063665
ESCC057T1	0.0310324039652298	0.14062233602505	0.019553857681418	0.0586842793140294	0	0.122583182153132	0.039269617806373	0.0105845250774171	0.00624204906280803	0.0172514101745328	0.00732636240656371	0	0	0.0410099386110286	0.0868039087105362	0.0386676595922929	0.0309921740304666	0.0293206703162384	0	0.193639004282773	0.100742340137483	0.0256742806526278	0	0.265097338577247	0.977829205918801
ESCC057T2	0	0.144232813239776	0.0438976676878443	0	0	0.146400435358865	0.00990326185304847	0.0470545769476723	0.000993012363785892	0.011298772815947	0.0241417567381286	0	0	0	0.113630324630892	0.0496368737344178	0.0527045738629351	0.0794671148568366	0	0.197141858142911	0.0164252255878182	0.0630717321791225	0.01	0.233940694457964	0.994477276752271
ESCC057T3	0	0.187135525735875	0.0672194596742895	0.0238992774028969	0	0.0829046730902454	0.0575370723456657	0.0149094743436182	0	0	0.0260578374746682	0	0	0.0167520067549299	0.0890541165997846	0.138454336004104	0.0187463657872104	0.0890852413988591	0.0569057245415085	0.0538553741228213	0.0443134754146092	0.0331700393089136	0	0.368002903360096	0.929770243125188
ESCC057T4	0.0628168983749587	0.0139254888638605	0.0351866782945827	0.0532465875463374	0	0.0646534763612869	0.0438286319617935	0.0172797045091262	0	0.0021378928979243	0	0	0.0213746164722152	0	0.054476433656502	0.048538452024575	0.0118135152858678	0.0355122592900283	0	0.450626187328025	0.0121657907659265	0.0724173863669897	0.07	0.1077299118532	1.10934780020522
ESCC057T5	0	0.212985580043321	0.0197949762987696	0.0509892877032445	0	0.139255191274214	0	0.0260921634887654	0	0	0.00806582842351765	0	0	0	0.064985519124128	0.0885723722825463	0.0125720907529505	0.057633331235114	0	0.228730500506243	0.0305621245640727	0.0597610343031136	0	0.28852516622961	0.970351821693812
ESCC058N	0.117787013498903	0.270687570911146	0.0746342389773228	0.0585129421451519	0	0.147352732427523	0.0285577429754459	0.0142729279207309	0	0.00679134832047634	0.00603861908917443	0	0	0	0.00191378341701207	0.0563435839822482	0	0.0300012776948275	0.0436858439344106	0.107912738686566	0	0.0355076360190616	0	0.517120255627026	0.855115680701241
ESCC058T1	0.0081276106876058	0.0251798467008606	0.0231733503403827	0.0319647332946944	0.0836048647889947	0.0413423565464278	0.0302340247930119	0.0175337456642575	0	0	0.00940169780232975	0.00221191401069314	0.00794722923843617	0	0.0127901594052266	0.0277924903187519	0	0.2531891414187	0	0.371580472868556	0.0245331617972063	0.029393200323864	0	0.280296813361993	1.00072995921384
ESCC058T2	0.01094394331259	0.0145213749726553	0.00300045239089134	0.0199185950692558	0.0304679009758285	0.0195109742784048	0	0.0166047518071016	0	0	0	0.0295532583514271	0	0	0	0.0143296133784618	0.00112726777607099	0.0357275490498852	0	0.695830320808323	0.0126298581206466	0.0958341397084576	0	0.477841464893784	0.955133632537011
ESCC058T3	0	0.0143632250089394	0.0537944986930808	0.015569053775011	0.0576303168310871	0	0.0109132402138399	0.0239311315734742	0	0	0.019060305508839	0.00623640727521674	0	0.07960520254168	0.0157519102473842	0.0722028762709057	0	0.186297357498977	0	0.357998586036036	0.0423297203376391	0.0443161681878894	0.03	0.195996376247118	1.04177918743983
ESCC058T4	0.047068649804507	0	0.0565597848759899	0.000671028279206179	0.0285890264800884	0.0274980046426633	0	0	0	0	0	0.0317569145072695	0	0.159905318784152	0	0.0331660486096086	0	0.177044421039864	0	0.395178135377648	0.0221305485617824	0.0204321190372208	0.03	0.207300329151434	1.05272789344251
ESCC058T5	0	0.0163439948024264	9.98700193056375e-05	0.0298392524424266	0.0313232981478475	0.0147437009209803	0	0.0217017405466849	0	0	0.0062269354632861	0.00575114712954328	0	0.0459831014103427	0.0154475702773121	0.0683226559152716	0	0.171675112881431	0	0.535017319993523	0.030401654936066	0.00712264511355259	0.02	0.224645927172202	1.08446647603159
ESCC059N	0	0.106048303743337	0.0596445897793785	0	0	0.245491278251028	0.0172696169862924	0	0	0	0.0543699857654768	0	0.021275193028933	0.0285404753140495	0	0.0732333175084487	0.0422384599372702	0.0360355672712593	0.195308174159565	0.0913516134836374	0.0147222355122133	0.0144711892591099	0.02	0.225891391170432	0.991016219135647
ESCC059T1	0	0.0843149342609026	0.00729504990576195	0.0092233328395606	0.012827618709742	0.0432841927206487	0	0.0404266291389433	0	0	0	0.0117095879022226	0.00170024987945487	0.0796445857277751	0.0504377927237767	0.056683558782608	0	0.157099418002773	0	0.394972070819337	0.00276372834644956	0.0476172502400445	0.03	0.193950935021211	1.05370784263309
ESCC059T2	0	0.273490375134569	0.0199378005736506	0.0237396893467656	0	0.148045144378232	0.0221689296892113	0.018297873366546	0	0	0.0679532787617259	0	0.0361280472637096	0.0178911629915857	0.0167185089571245	0.0602491351175024	0.00222697612421519	0.0735545528397007	0.031203855800371	0.11470854505134	0	0.0736861246037503	0	0.373865678551457	0.927879759165356
ESCC059T3	0	0.112458989754048	0.0506083025346467	0.0118440280652342	0.00189015118828561	0.0229438064359734	0	0.0433158317919101	0	0	0	0.00984559505361514	0	0.041468461064012	0	0.0856791976921727	0	0.174917360410521	0	0.389680896233653	0.0077137151806306	0.0476336645952974	0.04	0.163138791985718	1.06391496976593
ESCC059T4	0	0.0635804715184812	0.0203931200474906	0	0.0701196204546063	0.0105042505389205	0	0.0106104218993178	0	7.57868591614605e-05	0.00448022255619597	0.000604383555377508	0.0507921182664485	0	0	0.0303246160882109	0	0.186196436378727	0	0.477170194643927	0.00505918586843722	0.0700891713246984	0.07	0.110316795362776	1.12283969445378
ESCC059T5	0.0203190028155537	0.00188104897015496	0.0230068217263459	0.0213747586311874	0.0108244819132561	0	0	0.0866330477156576	0	0.00763243354139735	0	0.0322250819995839	0.0104204311683725	0.0230833361933748	0.0283432334650665	0.0935446197225326	0	0.146717686415487	0	0.48211558525937	0	0.0118784304626588	0.1	0.0862589074127175	1.14329351977911
ESCC060N	0	0.209300851071205	0.125637666217439	0.0231668003699684	0.0195895093182175	0.112772295742269	0	0	0	0	0.0032898707791772	0	0	0	0.0014257156526513	0.0956452766891282	0	0.00908975913920051	0.33055771774862	0.064253187199861	0	0.00527135007226319	0	0.386646413839427	0.931488495596309
ESCC060T1	0	0.0289154105687322	0.0165085764978542	0.0251078513798145	0.0516290289194277	0.119824370860449	0	0	0	0	0	0.131518622446705	0.00716661248615117	0.0606199706933572	0.0033378290229794	0.029769286670315	0.0100463340189341	0	0	0.491291930334373	0	0.0242641761009079	0.05	0.149916332011333	1.12791949848957
ESCC060T2	0	0.0447092818224887	0.0748593540605219	0	0	0.137782945989826	0	0.015138133078943	0	0	0	0.0445406371827095	0.0315591909590476	0	0	0.00803658604463057	0.0208423184374669	0.138141852363432	0	0.429679885479672	0.00608302303285639	0.048626791548405	0.05	0.142047702662712	1.08622805362722
ESCC060T3	0.0109412177042808	0.0205637611596305	0.0986828897823978	0	0.053971776312592	0.200223666498493	0.0304224994933637	0	0	0	0	0.131052662149047	0.00124668305274342	0.0318245476310523	0.0100570661764091	0.055880358746654	0.0125841631626817	0.00661333557960705	0	0.267650027830541	0.00644268772039171	0.0618426570001152	0.04	0.15770649566273	1.04978407903508
ESCC060T4	0	0.0192232847159827	0.116249001143927	0	0.00896784471239926	0.0834374936364687	0	0.0255953259336285	0	0.0150634080832314	0	0.118037496178106	0	0.0798801506815033	0.00152994179631683	0.196076873349798	0.022906929330206	0.07543895713391	0.0989738422322369	0.113622895329456	0.00168990535496446	0.0233066503878651	0.01	0.2486165315546	0.986428048400576
ESCC060T5	0	0.0126743041576073	0.0416829987370611	0.00559834529025111	0	0.114993929355809	0	0	0	0.00982145830532556	0	0.112849344633078	0	0.201544547600894	0.00197997975398636	0.158619293187095	0.0127530022770153	0.075546587102387	0.0629505047104631	0.142767104458068	0	0.0462186004309592	0.0600000000000001	0.125746659655549	1.04977447084335
ESCC061L1	0	0.144482687804094	0.0682624325444496	0.124447436738461	0	0.0313387225901781	0.111387096390192	0.0915941381182386	0	0	0	0.0373702714393324	0	0.0591569997000121	0.162640600391456	0.0851124369150706	0.0228478989703528	0	0	0.0613592783981635	0	0	0	0.330713022889392	0.950991629983415
ESCC061L2	0.139481214578994	0.20747974761013	0	0.158167986090091	0	0.0772437550993263	0.101541018450359	0.0412416065632532	0	0.0819510361964623	0	0.0168129457437346	0	0.00300214073384188	0.108105579333915	0.0414878524094425	0.00956365756578526	0	0	0.0139214596246645	0	0	0	0.432578364304462	0.904297410920622
ESCC061N	0.0505182573796802	0.0325347858862714	0.0278109246875763	0.145343623690066	0	0.220264585053738	0	0.0227273584570376	0	0	0.0121903832830987	0.0246697679655223	0.0160671081507287	0	0.00361390840585928	0.105382157241236	0	0	0.2779049034214	0.0609722363777842	0	0	0.04	0.184562273610182	1.02194966003449
ESCC061T1	0	0.0586533299171442	0.0126679120476617	0.127953148150498	0.048269023226208	0	0.152513738509117	0.0307931897026192	0	0	0.00465922409088306	0.0250309839026612	0.0314764017096164	0.047980866868279	0.0696684727939084	0.0572929394117444	0	0.08604877569476	0	0.232634997169334	0.0143569968055653	0	0.04	0.163539070170609	1.02989036073865
ESCC061T2	0	0.0898167201700317	0.0520198746962108	0.0468938198352661	0.0118514682323842	0.00989133255199994	0	0.137161176606203	0	0.0253768336528575	0	0.0508773584484822	0.00836026094372755	0.00910654503345837	0.0893728481084625	0.0423328319548175	0.0283894481987117	0.00490891019108038	0	0.375794627819726	0.0178459435565803	0	0.04	0.184478817812385	1.05199221411454
ESCC061T3	0.0517919623525884	0.147456583908147	0.0143740856294396	0.153871845365674	0	0.00981271046547078	0.0651051891526239	0.0547813441588546	0	0.0207281049693849	0	0	0	0.0131065637305152	0.165678240261581	0.0228001670701339	0.0414250551661179	0.0347834284092883	0	0.201002667070146	0.00328205229003375	0	0	0.416641193781858	0.91163359671218
ESCC061T4	0.0754684485921621	0.258669202631377	0	0.15536364347418	0	0.127152752197641	0.100432138222112	0.0316426371673928	0	0.0123325506845598	0	0.0110797880168401	0.00510630924283661	0.00185171810645359	0.0481573122462016	0.100760691336274	0	0.000760518943313404	0.0511499151412891	0.0200723739973673	0	0	0	0.534235410135235	0.847401005378898
ESCC061T5	0	0.0461191168964071	0.0788118600526924	0.0883756188962198	0	0.0218834615365364	0.0792237608196712	0.0839417279480036	0	0	0	0.0501489637351553	0	0.0165674327643661	0.0856809546102992	0.0560229258823235	0	0.182310394618822	0	0.208368161209418	0	0.00254562103008548	0	0.257831693110456	0.992552133233227
